time,u,y_lineal,ydot_lineal,i_lineal,y,ydot,i,e
2.3958858,1.0035291,-0.00029329344,0.002209506,0.51623908,-0.0002954731,0.00042521959,0.50059389,-2.1796601e-06
2.4019164,1.0049631,-0.00029075732,0.0022024307,0.51621981,-0.00029292068,0.00042162799,0.5005863,-2.1633532e-06
2.4068009,1.0031997,-0.00028868614,0.0022035998,0.51623275,-0.00029086924,0.00041857801,0.5005851,-2.1831026e-06
2.411339,1.0020707,-0.00028678048,0.0022035073,0.51623983,-0.00028897619,0.00041579141,0.50058316,-2.1957136e-06
2.4166298,1.0019296,-0.00028458764,0.0022006591,0.51623666,-0.00028678481,0.000412631,0.50057895,-2.1971749e-06
2.4230429,1.0025995,-0.00028196151,0.0021952621,0.51622468,-0.00028415098,0.00040887951,0.50057247,-2.1894727e-06
2.4295696,1.0046607,-0.00027932935,0.0021865627,0.51619909,-0.00028149544,0.00040517474,0.50056362,-2.1660933e-06
2.4349679,1.0042399,-0.00027714688,0.0021843917,0.51619867,-0.00027931758,0.00040201813,0.5005599,-2.170707e-06
2.4394988,1.0023768,-0.00027531095,0.0021861384,0.51621307,-0.00027750254,0.00039930266,0.50055935,-2.1915941e-06
2.4442866,1.0018427,-0.00027340005,0.0021846297,0.51621433,-0.00027559755,0.00039653226,0.50055638,-2.1975005e-06
2.4501908,1.0020423,-0.00027107127,0.0021807778,0.51620755,-0.00027326638,0.00039318986,0.50055132,-2.1951156e-06
2.456906,1.0035344,-0.00026846101,0.0021734572,0.51618757,-0.00027063916,0.00038949398,0.50054347,-2.1781487e-06
2.4617262,1.0023684,-0.0002665775,0.0021734846,0.51619505,-0.00026876867,0.00038673782,0.50054164,-2.1911783e-06
2.4665464,1.0018296,-0.00026471403,0.002172056,0.51619646,-0.00026691117,0.00038403548,0.50053877,-2.1971408e-06
2.4723992,1.0020101,-0.00026247812,0.002168384,0.51619006,-0.00026467309,0.00038082596,0.50053393,-2.1949759e-06
2.4790257,1.0033564,-0.00025998225,0.0021615748,0.51617174,-0.00026216191,0.00037728887,0.50052657,-2.1796595e-06
2.4850563,1.0047919,-0.00025773393,0.0021549136,0.51615305,-0.00025989728,0.00037411147,0.50051956,-2.1633525e-06
2.4899408,1.0030297,-0.00025589403,0.0021564156,0.51616646,-0.00025807713,0.00037139433,0.50051882,-2.1831019e-06
2.4944789,1.0019017,-0.00025420179,0.0021566303,0.51617397,-0.0002563975,0.0003689149,0.50051731,-2.195713e-06
2.4997698,1.001762,-0.00025225603,0.0021541376,0.5161713,-0.0002544532,0.00036611007,0.5005136,-2.1971742e-06
2.5061828,1.0024334,-0.00024992686,0.002149168,0.51615991,-0.00025211634,0.00036278597,0.50050773,-2.189472e-06
2.5127095,1.0044961,-0.00024759413,0.0021408996,0.51613493,-0.00024976023,0.00035951213,0.50049947,-2.1660927e-06
2.5181078,1.0040766,-0.00024565721,0.002139082,0.51613502,-0.00024782792,0.00035670889,0.50049626,-2.1707064e-06
2.5226387,1.0022145,-0.0002440259,0.0021411231,0.51614982,-0.0002462175,0.0003542879,0.50049612,-2.1915935e-06
2.5274265,1.0016816,-0.00024232979,0.0021399236,0.51615152,-0.00024452729,0.0003518266,0.50049358,-2.1974999e-06
2.5333308,1.0018825,-0.00024026384,0.00213645,0.51614527,-0.00024245895,0.00034886246,0.50048905,-2.195115e-06
2.5400459,1.0033762,-0.00023794981,0.0021295557,0.51612589,-0.00024012796,0.00034559289,0.5004818,-2.1781482e-06
2.5448661,1.0022112,-0.00023627718,0.0021298865,0.5161338,-0.00023846835,0.00034314021,0.50048039,-2.1911777e-06
2.5496863,1.0016735,-0.00023462314,0.0021287594,0.51613562,-0.00023682028,0.00034073926,0.50047795,-2.1971402e-06
2.5555391,1.0018554,-0.00023263956,0.0021254505,0.51612974,-0.00023483454,0.00033789288,0.50047362,-2.1949753e-06
2.5621656,1.0032031,-0.00023042684,0.0021190487,0.51611199,-0.0002326065,0.00033476326,0.50046683,-2.1796589e-06
2.5681962,1.0046399,-0.00022843386,0.0021127551,0.51609382,-0.00023059722,0.00033195333,0.50046033,-2.163352e-06
2.5730807,1.0028788,-0.00022679916,0.0021145524,0.51610764,-0.00022898226,0.0003295315,0.50046002,-2.1831014e-06
2.5776189,1.0017519,-0.00022529628,0.0021150396,0.51611553,-0.00022749199,0.00032732457,0.50045889,-2.1957124e-06
2.5829097,1.0016132,-0.00022356973,0.0021128623,0.51611331,-0.0002257669,0.00032483521,0.50045562,-2.1971737e-06
2.5893228,1.002286,-0.00022150405,0.002108272,0.51610245,-0.00022369352,0.00032189028,0.50045028,-2.1894715e-06
2.5958495,1.0043501,-0.00021943698,0.0021003858,0.51607801,-0.00022160307,0.00031899875,0.50044256,-2.1660922e-06
2.6012478,1.0039318,-0.00021771791,0.0020988817,0.51607853,-0.00021988862,0.00031650903,0.50043979,-2.1707059e-06
2.6057787,1.0020706,-0.00021626815,0.0021011842,0.51609371,-0.00021845975,0.0003143493,0.50044001,-2.1915931e-06
2.6105664,1.0015387,-0.0002147626,0.0021002589,0.51609579,-0.0002169601,0.00031216222,0.50043786,-2.1974994e-06
2.6164707,1.0017408,-0.00021292985,0.0020971208,0.51609001,-0.00021512496,0.00030953366,0.5004338,-2.1951145e-06
2.6231858,1.0032359,-0.00021087864,0.0020906048,0.51607116,-0.00021305679,0.00030664232,0.50042709,-2.1781477e-06
2.6280061,1.0020719,-0.00020939311,0.0020912049,0.51607945,-0.00021158429,0.00030445889,0.50042606,-2.1911773e-06
2.6328263,1.0015351,-0.00020792488,0.0020903451,0.51608165,-0.00021012202,0.00030232532,0.50042399,-2.1971398e-06
2.6386791,1.0017181,-0.00020616519,0.0020873584,0.51607622,-0.00020836016,0.00029980112,0.50042011,-2.1949749e-06
2.6453056,1.0030672,-0.00020420368,0.0020813181,0.51605897,-0.00020638334,0.00029703302,0.50041382,-2.1796585e-06
2.6513362,1.0045052,-0.00020243725,0.0020753505,0.51604127,-0.00020460061,0.0002945491,0.50040779,-2.1633516e-06
2.6562207,1.002745,-0.00020098461,0.0020774098,0.51605545,-0.00020316771,0.00029238926,0.50040784,-2.183101e-06
2.6607588,1.0016189,-0.00019964974,0.0020781388,0.51606368,-0.00020184545,0.0002904241,0.50040705,-2.195712e-06
2.6660497,1.0014813,-0.00019811768,0.0020762414,0.51606185,-0.00020031485,0.00028821462,0.50040417,-2.1971733e-06
2.6724627,1.0021553,-0.00019628577,0.0020719875,0.51605147,-0.00019847524,0.00028560609,0.5003993,-2.1894712e-06
2.6789894,1.0042206,-0.00019445441,0.0020644405,0.5160275,-0.0001966205,0.00028305375,0.50039207,-2.1660919e-06
2.6843877,1.0038032,-0.00019292863,0.0020632145,0.51602842,-0.00019509934,0.00028084217,0.50038968,-2.1707055e-06
2.6889186,1.0019429,-0.00019163995,0.0020657488,0.51604392,-0.00019383154,0.00027891424,0.50039023,-2.1915927e-06
2.6937064,1.0014119,-0.00019030346,0.0020650668,0.51604634,-0.00019250096,0.00027697045,0.50038843,-2.197499e-06
2.6996107,1.0016151,-0.00018867762,0.0020622265,0.51604099,-0.00019087273,0.00027463963,0.50038478,-2.1951142e-06
2.7063258,1.0031114,-0.0001868596,0.002056046,0.5160226,-0.00018903775,0.00027208385,0.50037854,-2.1781474e-06
2.711146,1.0019482,-0.00018554007,0.002056885,0.51603123,-0.00018773125,0.0002701393,0.50037784,-2.191177e-06
2.7159663,1.0014123,-0.00018423669,0.0020562624,0.51603376,-0.00018643383,0.00026824296,0.50037611,-2.1971394e-06
2.7218191,1.0015963,-0.00018267564,0.0020535616,0.51602873,-0.00018487062,0.0002660046,0.50037263,-2.1949746e-06
2.7284455,1.0029466,-0.00018093702,0.0020478421,0.51601194,-0.00018311668,0.00026355723,0.5003668,-2.1796582e-06
2.7344762,1.0043856,-0.0001793716,0.0020421637,0.51599464,-0.00018153495,0.00026136256,0.50036116,-2.1633513e-06
2.7393606,1.0026263,-0.00017808049,0.0020444554,0.51600915,-0.00018026359,0.00025943516,0.50036154,-2.1831007e-06
2.7438988,1.001501,-0.00017689468,0.0020453989,0.51601768,-0.00017909039,0.0002576845,0.50036105,-2.1957117e-06
2.7491896,1.0013642,-0.00017553518,0.0020437499,0.5160162,-0.00017773236,0.00025572333,0.50035853,-2.197173e-06
2.7556027,1.0020393,-0.00017391068,0.0020397944,0.51600624,-0.00017610015,0.00025341326,0.50035408,-2.1894709e-06
2.7621294,1.0041057,-0.00017228845,0.0020325483,0.51598269,-0.00017445454,0.00025116185,0.50034726,-2.1660916e-06
2.7675277,1.0036892,-0.00017093417,0.0020315692,0.51598396,-0.00017310488,0.00024919706,0.50034522,-2.1707053e-06
2.7720586,1.0018297,-0.0001697884,0.0020343091,0.51599975,-0.00017198,0.00024747477,0.50034607,-2.1915924e-06
2.7768464,1.0012994,-0.00016860192,0.0020338429,0.51600247,-0.00017079942,0.00024574684,0.50034456,-2.1974988e-06
2.7827507,1.0015035,-0.00016715965,0.0020312668,0.51599749,-0.00016935476,0.00024368017,0.50034128,-2.1951139e-06
2.7894658,1.0030009,-0.00016554853,0.002025384,0.51597952,-0.00016772668,0.00024142211,0.50033546,-2.1781471e-06
2.794286,1.0018385,-0.00016437628,0.002026435,0.51598845,-0.00016656746,0.00023968949,0.50033506,-2.1911767e-06
2.7991062,1.0013034,-0.00016321917,0.0020260229,0.51599128,-0.00016541631,0.00023800362,0.50033363,-2.1971392e-06
2.804959,1.0014883,-0.00016183436,0.0020235756,0.5159866,-0.00016402934,0.00023601887,0.5003305,-2.1949743e-06
2.8115855,1.0028396,-0.0001602935,0.0020181407,0.51597021,-0.00016247316,0.00023385606,0.50032507,-2.1796579e-06
2.8176161,1.0042795,-0.00015890642,0.0020127189,0.51595327,-0.00016106977,0.00023191801,0.5003198,-2.163351e-06
2.8225006,1.0025209,-0.00015775862,0.0020152169,0.51596807,-0.00015994172,0.00023019683,0.50032046,-2.1831005e-06
2.8270388,1.0013963,-0.00015670507,0.0020163507,0.51597687,-0.00015890078,0.00022863648,0.50032024,-2.1957115e-06
2.8323296,1.0012604,-0.00015549868,0.002014922,0.5159757,-0.00015769585,0.00022689562,0.50031803,-2.1971728e-06
2.8387427,1.0019364,-0.0001540582,0.0020112313,0.51596611,-0.00015624767,0.00022485035,0.50031395,-2.1894706e-06
2.8452694,1.0040038,-0.00015262152,0.0020042522,0.51594294,-0.00015478761,0.00022286594,0.50030751,-2.1660913e-06
2.8506677,1.0035881,-0.0001514194,0.002003492,0.51594451,-0.0001535901,0.00022112009,0.50030578,-2.170705e-06
2.8551986,1.0017292,-0.00015040043,0.0020064144,0.51596055,-0.00015259202,0.00021958026,0.50030688,-2.1915922e-06
2.8599863,1.0011996,-0.00014934704,0.0020061398,0.51596354,-0.00015154454,0.00021804384,0.50030564,-2.1974985e-06
2.8658906,1.0014046,-0.00014806764,0.002003798,0.51595889,-0.00015026275,0.00021621153,0.50030269,-2.1951137e-06
2.8726058,1.0029029,-0.00014664009,0.0019981794,0.5159413,-0.00014881824,0.00021421761,0.50029724,-2.1781469e-06
2.877426,1.0017412,-0.00014559852,0.0019994183,0.51595048,-0.0001477897,0.00021267303,0.50029711,-2.1911765e-06
2.8822462,1.0012067,-0.00014457118,0.001999193,0.51595358,-0.00014676832,0.00021117389,0.50029593,-2.197139e-06
2.888099,1.0013925,-0.00014334274,0.0019969707,0.51594922,-0.00014553772,0.00020941414,0.50029312,-2.1949741e-06
2.8947255,1.0027447,-0.00014197734,0.0019917883,0.51593318,-0.000144157,0.0002075038,0.50028804,-2.1796577e-06
2.9007561,1.0041854,-0.00014074849,0.0019865942,0.51591656,-0.00014291184,0.00020579344,0.50028309,-2.1633508e-06
2.9056406,1.0024275,-0.00013972785,0.0019892751,0.51593162,-0.00014191095,0.00020425523,0.50028402,-2.1831003e-06
2.9101787,1.0013035,-0.00013879164,0.0019905778,0.51594066,-0.00014098735,0.00020286372,0.50028403,-2.1957113e-06
2.9154696,1.0011682,-0.00013772109,0.0019893445,0.51593976,-0.00013991827,0.00020131833,0.50028209,-2.1971726e-06
2.9218827,1.0018452,-0.00013644389,0.0019858888,0.5159305,-0.00013863336,0.00019950799,0.50027834,-2.1894704e-06
2.9284094,1.0039133,-0.00013517184,0.0019791466,0.51590766,-0.00013733793,0.00019776046,0.50027224,-2.1660911e-06
2.9338077,1.0034984,-0.00013410471,0.0019785807,0.5159095,-0.00013627542,0.00019620886,0.50027078,-2.1707049e-06
2.9383386,1.0016401,-0.00013319825,0.0019816649,0.51592578,-0.00013538984,0.00019483091,0.5002721,-2.191592e-06
2.9431263,1.001111,-0.00013226295,0.0019815602,0.51592901,-0.00013446045,0.0001934644,0.50027111,-2.1974984e-06
2.9490306,1.0013168,-0.00013112806,0.0019794263,0.51592465,-0.00013332317,0.00019184004,0.50026845,-2.1951135e-06
2.9557457,1.002816,-0.00012986338,0.0019740421,0.51590738,-0.00013204152,0.00019008046,0.50026333,-2.1781467e-06
2.960566,1.0016549,-0.00012893775,0.0019754479,0.5159168,-0.00013112893,0.00018870271,0.50026343,-2.1911763e-06
2.9653862,1.001121,-0.00012802556,0.0019753882,0.51592013,-0.0001302227,0.00018736925,0.50026249,-2.1971388e-06
2.971239,1.0013075,-0.00012693586,0.0019733656,0.51591605,-0.00012913083,0.00018580913,0.50025996,-2.1949739e-06
2.9778655,1.0026604,-0.00012572612,0.0019684071,0.51590033,-0.00012790578,0.00018412279,0.5002552,-2.1796576e-06
2.9838961,1.0041019,-0.00012463767,0.0019634151,0.51588399,-0.00012680102,0.00018261443,0.50025053,-2.1633507e-06
2.9887806,1.0023446,-0.00012372985,0.0019662583,0.51589927,-0.00012591295,0.00018123855,0.50025168,-2.1831001e-06
2.9933187,1.0012211,-0.00012289775,0.0019677108,0.51590853,-0.00012509347,0.00017999685,0.50025191,-2.1957111e-06
2.9986096,1.0010865,-0.00012194773,0.001966651,0.51590787,-0.0001241449,0.00017862487,0.50025021,-2.1971724e-06
3.0050226,1.0017642,-0.00012081539,0.0019634036,0.51589891,-0.00012300486,0.00017702298,0.50024675,-2.1894703e-06
3.0115494,1.0038331,-0.00011968941,0.0019568717,0.51587636,-0.0001218555,0.00017548562,0.50024094,-2.166091e-06
3.0169477,1.0034188,-0.00011874206,0.001956478,0.51587845,-0.00012091277,0.00017410637,0.50023972,-2.1707047e-06
3.0214786,1.001561,-0.00011793542,0.0019597059,0.51589492,-0.00012012701,0.00017287204,0.50024125,-2.1915919e-06
3.0262663,1.0010325,-0.00011710489,0.001959752,0.51589836,-0.00011930239,0.00017165629,0.50024047,-2.1974982e-06
3.0321706,1.0012389,-0.00011609821,0.0019578026,0.51589426,-0.00011829333,0.0001702164,0.50023807,-2.1951134e-06
3.0388857,1.0027388,-0.00011497804,0.0019526262,0.51587729,-0.00011715618,0.00016866475,0.50023324,-2.1781466e-06
3.043706,1.0015783,-0.00011415528,0.0019541801,0.51588692,-0.00011634646,0.00016743501,0.50023355,-2.1911762e-06
3.0485262,1.0010449,-0.00011334525,0.0019542674,0.51589045,-0.00011554239,0.00016624855,0.50023281,-2.1971387e-06
3.054379,1.001232,-0.00011237865,0.0019524219,0.51588662,-0.00011457362,0.00016486554,0.50023053,-2.1949738e-06
3.0610055,1.0025857,-0.00011130704,0.0019476622,0.51587118,-0.00011348669,0.00016337794,0.50022605,-2.1796575e-06
3.0670361,1.0040279,-0.00011034315,0.0019428493,0.51585509,-0.0001125065,0.00016204881,0.50022163,-2.1633506e-06
3.0719206,1.002271,-0.00010953542,0.0019458366,0.51587058,-0.00011171852,0.00016081696,0.50022299,-2.1831e-06
3.0764587,1.001148,-0.0001087957,0.001947422,0.51588002,-0.00011099142,0.00015970817,0.5002234,-2.195711e-06
3.0817496,1.001014,-0.00010795262,0.0019465161,0.51587958,-0.00011014979,0.00015849006,0.50022192,-2.1971723e-06
3.0881627,1.0016923,-0.00010694881,0.0019434536,0.51587087,-0.00010913828,0.0001570731,0.50021872,-2.1894702e-06
3.0946894,1.0037619,-0.00010595242,0.0019371081,0.51584859,-0.00010811851,0.00015572221,0.50021317,-2.1660909e-06
3.1000877,1.0033481,-0.00010511136,0.0019368674,0.51585089,-0.00010728206,0.00015449587,0.50021217,-2.1707046e-06
3.1046186,1.0014908,-0.00010439327,0.0019402228,0.51586755,-0.00010658487,0.00015338897,0.50021388,-2.1915918e-06
3.1094063,1.0009628,-0.0001036557,0.0019404025,0.51587118,-0.0001058532,0.00015230697,0.50021328,-2.1974981e-06
3.1153106,1.0011698,-0.00010276279,0.0019386169,0.5158673,-0.0001049579,0.00015103077,0.50021112,-2.1951133e-06
3.1220257,1.0026704,-0.00010177083,0.001933625,0.51585059,-0.00010394897,0.00014966359,0.50020654,-2.1781465e-06
3.126846,1.0015103,-0.00010103935,0.0019353101,0.51586041,-0.00010323052,0.00014856518,0.50020704,-2.1911761e-06
3.1316662,1.0009774,-0.00010031996,0.0019355279,0.51586412,-0.00010251709,0.00014750913,0.50020648,-2.1971386e-06
3.137519,1.0011651,-9.9462568e-05,0.0019338395,0.51586051,-0.00010165754,0.00014628327,0.50020442,-2.1949737e-06
3.1441455,1.0025194,-9.8513509e-05,0.0019292562,0.51584531,-0.00010069317,0.00014497199,0.50020019,-2.1796574e-06
3.1501761,1.0039622,-9.7660138e-05,0.0019246023,0.51582945,-9.9823488e-05,0.00014380188,0.500196,-2.1633505e-06
3.1550606,1.0022058,-9.694123e-05,0.0019277174,0.51584512,-9.9124329e-05,0.00014269782,0.50019753,-2.1830999e-06
3.1595987,1.0010832,-9.6283469e-05,0.0019294207,0.51585472,-9.847918e-05,0.00014170695,0.50019811,-2.1957109e-06
3.1648896,1.0009497,-9.5535262e-05,0.0019286513,0.51585448,-9.7732434e-05,0.00014062535,0.50019682,-2.1971722e-06
3.1713027,1.0016286,-9.4645495e-05,0.001925753,0.515846,-9.6834965e-05,0.00013937247,0.50019385,-2.1894701e-06
3.1778294,1.0036988,-9.3764093e-05,0.0019195729,0.51582395,-9.5930183e-05,0.00013818703,0.50018854,-2.1660908e-06
3.1832277,1.0032855,-9.301732e-05,0.0019194679,0.51582644,-9.5188025e-05,0.00013709636,0.50018772,-2.1707045e-06
3.1877586,1.0014285,-9.2377818e-05,0.0019229362,0.51584326,-9.4569409e-05,0.00013610252,0.50018959,-2.1915917e-06
3.1925463,1.000901,-9.1722728e-05,0.0019232347,0.51584705,-9.3920226e-05,0.00013513918,0.50018916,-2.197498e-06
3.1984506,1.0011085,-9.0930746e-05,0.0019215942,0.51584338,-9.3125859e-05,0.00013400821,0.5001872,-2.1951132e-06
3.2051658,1.0026097,-9.0052541e-05,0.001916766,0.5158269,-9.2230687e-05,0.00013280471,0.50018286,-2.1781464e-06
3.209986,1.00145,-8.9402043e-05,0.0019185677,0.51583688,-9.1593219e-05,0.00013182281,0.50018351,-2.191176e-06
3.2148062,1.0009176,-8.8763076e-05,0.0019189012,0.51584076,-9.0960215e-05,0.00013088248,0.50018312,-2.1971385e-06
3.220659,1.0011057,-8.8002592e-05,0.0019173522,0.51583734,-9.0197566e-05,0.00012979604,0.50018126,-2.1949736e-06
3.2272855,1.0024606,-8.7162267e-05,0.0019129253,0.51582237,-8.9341924e-05,0.0001286412,0.50017724,-2.1796573e-06
3.2333161,1.0039039,-8.6406954e-05,0.0019084126,0.5158067,-8.8570304e-05,0.00012761218,0.50017325,-2.1633504e-06
3.2382006,1.0021479,-8.5766847e-05,0.001911641,0.51582253,-8.7949947e-05,0.00012662149,0.50017494,-2.1830998e-06
3.2427388,1.0010257,-8.5181806e-05,0.0019134489,0.51583228,-8.7377516e-05,0.00012573525,0.50017567,-2.1957108e-06
3.2480296,1.0008926,-8.4517781e-05,0.0019128006,0.5158322,-8.6714953e-05,0.00012477477,0.50017455,-2.1971721e-06
3.2544427,1.001572,-8.3729197e-05,0.0019100479,0.51582393,-8.5918667e-05,0.00012366748,0.50017179,-2.18947e-06
3.2609694,1.0036428,-8.2949817e-05,0.0019040146,0.51580209,-8.5115908e-05,0.00012262882,0.50016668,-2.1660907e-06
3.2663677,1.0032299,-8.2286708e-05,0.00190403,0.51580475,-8.4457412e-05,0.00012165852,0.50016603,-2.1707044e-06
3.2708986,1.0013733,-8.1716925e-05,0.0019075986,0.5158217,-8.3908516e-05,0.00012076499,0.50016804,-2.1915916e-06
3.2756864,1.0008461,-8.1135015e-05,0.0019080024,0.51582565,-8.3332513e-05,0.00011990695,0.50016776,-2.1974979e-06
3.2815907,1.0010541,-8.0432588e-05,0.0019064908,0.51582216,-8.2627701e-05,0.00011890482,0.50016598,-2.1951131e-06
3.2883058,1.0025558,-7.9655316e-05,0.0019018078,0.51580588,-8.1833462e-05,0.00011784653,0.50016184,-2.1781464e-06
3.293126,1.0013965,-7.907667e-05,0.0019037129,0.51581601,-8.1267846e-05,0.00011696802,0.50016264,-2.1911759e-06
3.2979462,1.0008644,-7.8509059e-05,0.001904149,0.51582003,-8.0706197e-05,0.00011613035,0.50016239,-2.1971384e-06
3.303799,1.0010531,-7.7834554e-05,0.0019027238,0.51581679,-8.0029527e-05,0.00011516761,0.5001607,-2.1949736e-06
3.3104255,1.0024085,-7.7090702e-05,0.0018984356,0.51580201,-7.927036e-05,0.00011415158,0.50015688,-2.1796572e-06
3.3164561,1.0038521,-7.6422393e-05,0.0018940481,0.51578652,-7.8585743e-05,0.00011324773,0.50015307,-2.1633503e-06
3.3213406,1.0020965,-7.5852203e-05,0.0018973771,0.51580249,-7.8035303e-05,0.00011235764,0.5001549,-2.1830998e-06
3.3258788,1.0009747,-7.5331682e-05,0.0018992779,0.51581237,-7.7527393e-05,0.00011156422,0.50015576,-2.1957108e-06
3.3311696,1.0008419,-7.4742349e-05,0.001898737,0.51581244,-7.6939521e-05,0.00011071121,0.50015479,-2.1971721e-06
3.3375827,1.0015218,-7.4043542e-05,0.0018961135,0.51580435,-7.6233012e-05,0.00010973308,0.50015221,-2.1894699e-06
3.3441094,1.0035931,-7.3354682e-05,0.0018902104,0.51578269,-7.5520773e-05,0.00010882466,0.50014728,-2.1660907e-06
3.3495077,1.0031806,-7.2765802e-05,0.0018903326,0.5157855,-7.4936507e-05,0.00010796117,0.50014679,-2.1707044e-06
3.3540386,1.0013243,-7.2257879e-05,0.0018939902,0.51580258,-7.4449471e-05,0.00010715663,0.50014892,-2.1915915e-06
3.3588264,1.0007975,-7.1740899e-05,0.0018944874,0.51580666,-7.3938396e-05,0.00010639201,0.50014877,-2.1974979e-06
3.3647307,1.0010059,-7.111793e-05,0.0018930901,0.51580333,-7.3313043e-05,0.0001055042,0.50014715,-2.1951131e-06
3.3714458,1.002508,-7.0430211e-05,0.001888536,0.51578723,-7.2608357e-05,0.00010457476,0.50014319,-2.1781463e-06
3.376266,1.0013491,-6.9915317e-05,0.0018905328,0.51579749,-7.2106493e-05,0.00010378797,0.50014412,-2.1911759e-06
3.3810863,1.0008173,-6.9411017e-05,0.00189106,0.51580164,-7.1608156e-05,0.00010304138,0.500144,-2.1971384e-06
3.3869391,1.0010063,-6.8812797e-05,0.0018897445,0.51579855,-7.1007771e-05,0.0001021884,0.50014247,-2.1949735e-06
3.3935656,1.0023622,-6.8154544e-05,0.0018855795,0.51578394,-7.0334201e-05,0.00010129553,0.50013882,-2.1796572e-06
3.3995962,1.0038063,-6.7563429e-05,0.001881303,0.51576861,-6.9726779e-05,0.00010050274,0.50013516,-2.1633503e-06
3.4044806,1.002051,-6.7055274e-05,0.0018847213,0.5157847,-6.9238373e-05,9.9701896e-05,0.50013712,-2.1830997e-06
3.4090188,1.0009294,-6.6591999e-05,0.0018867044,0.5157947,-6.878771e-05,9.8990845e-05,0.50013809,-2.1957107e-06
3.4143096,1.000797,-6.6068938e-05,0.001886259,0.51579491,-6.826611e-05,9.823318e-05,0.50013725,-2.197172e-06
3.4207227,1.0014773,-6.5449785e-05,0.00188375,0.51578698,-6.7639254e-05,9.7369652e-05,0.50013484,-2.1894699e-06
3.4272494,1.003549,-6.484124e-05,0.0018779625,0.51576548,-6.700733e-05,9.6576784e-05,0.50013007,-2.1660906e-06
3.4326477,1.0031368,-6.4318222e-05,0.0018781794,0.51576843,-6.6488926e-05,9.5808043e-05,0.50012971,-2.1707043e-06
3.4371786,1.0012808,-6.3865184e-05,0.001881916,0.51578562,-6.6056776e-05,9.5082475e-05,0.50013195,-2.1915915e-06
3.4419664,1.0007543,-6.3405813e-05,0.0018824961,0.51578981,-6.5603311e-05,9.4400732e-05,0.50013192,-2.1974979e-06
3.4478707,1.0009631,-6.2853345e-05,0.0018812002,0.51578662,-6.5048458e-05,9.3614354e-05,0.50013044,-2.195113e-06
3.4545858,1.0024656,-6.2245083e-05,0.0018767604,0.51577069,-6.4423229e-05,9.2799235e-05,0.50012665,-2.1781463e-06
3.459406,1.001307,-6.1786754e-05,0.0018788386,0.51578105,-6.397793e-05,9.2093821e-05,0.50012769,-2.1911758e-06
3.4642263,1.0007755,-6.1338627e-05,0.0018794466,0.51578532,-6.3535765e-05,9.1428057e-05,0.50012769,-2.1971383e-06
3.4700791,1.0009649,-6.0808092e-05,0.0018782285,0.51578237,-6.3003066e-05,9.0672456e-05,0.50012629,-2.1949735e-06
3.4767056,1.0023211,-6.0225787e-05,0.0018741728,0.51576791,-6.2405444e-05,8.9888849e-05,0.50012279,-2.1796571e-06
3.4827362,1.0037655,-5.9703163e-05,0.0018699949,0.51575272,-6.1866513e-05,8.9194603e-05,0.50011927,-2.1633503e-06
3.4876207,1.0020105,-5.9250049e-05,0.0018734924,0.51576893,-6.1433148e-05,8.8472947e-05,0.50012134,-2.1830997e-06
3.4921588,1.0008892,-5.8837567e-05,0.0018755485,0.51577902,-6.1033278e-05,8.7834971e-05,0.50012241,-2.1957107e-06
3.4974497,1.0007572,-5.8373306e-05,0.0018751876,0.51577935,-6.0570478e-05,8.7161903e-05,0.5001217,-2.197172e-06
3.5038627,1.0014378,-5.7824826e-05,0.0018727804,0.51577157,-6.0014296e-05,8.6400055e-05,0.50011942,-2.1894699e-06
3.5103895,1.0035098,-5.7287542e-05,0.0018670954,0.51575021,-5.9453632e-05,8.5709711e-05,0.5001148,-2.1660906e-06
3.5157878,1.003098,-5.6822961e-05,0.0018673964,0.51575327,-5.8993665e-05,8.5025044e-05,0.50011456,-2.1707043e-06
3.5203187,1.0012423,-5.6418621e-05,0.0018712031,0.51577056,-5.8610212e-05,8.4369537e-05,0.5001169,-2.1915915e-06
3.5251064,1.000716,-5.6010364e-05,0.0018718567,0.51577486,-5.8207862e-05,8.3761333e-05,0.50011697,-2.1974978e-06
3.5310107,1.0009251,-5.5520448e-05,0.0018706508,0.5157718,-5.7715561e-05,8.3064949e-05,0.50011562,-2.195113e-06
3.5377258,1.002428,-5.4982686e-05,0.0018663124,0.51575601,-5.7160832e-05,8.2351259e-05,0.50011197,-2.1781462e-06
3.5425461,1.0012696,-5.4574544e-05,0.0018684628,0.51576648,-5.676572e-05,8.171805e-05,0.50011311,-2.1911758e-06
3.5473663,1.0007384,-5.4176258e-05,0.0018691425,0.51577084,-5.6373396e-05,8.1123991e-05,0.50011321,-2.1971383e-06
3.5532191,1.0009281,-5.3705777e-05,0.0018680108,0.51576801,-5.5900751e-05,8.0454792e-05,0.50011193,-2.1949734e-06
3.5598456,1.0022847,-5.3190858e-05,0.0018640521,0.51575369,-5.5370515e-05,7.9768132e-05,0.50010857,-2.1796571e-06
3.5658762,1.0037294,-5.2729004e-05,0.0018599616,0.51573862,-5.4892354e-05,7.9161317e-05,0.50010517,-2.1633502e-06
3.5707607,1.0019747,-5.2324725e-05,0.0018635293,0.51575493,-5.4507825e-05,7.850992e-05,0.50010734,-2.1830996e-06
3.5752989,1.0008536,-5.195731e-05,0.0018656503,0.51576512,-5.4153021e-05,7.7936782e-05,0.50010851,-2.1957107e-06
